schname,md_earn,num_search,locality,total_earning_sd,lg_md
EASTERN ILLINOIS UNIVERSITY,41200.0,624.0,town_small,-0.07736582372674865,10.626217806887722
ELMHURST COLLEGE,48100.0,468.0,sub_large,0.4921052511297081,10.781058245898533
EUREKA COLLEGE,37300.0,156.0,town_large,-0.3992407790803981,10.526775414924009
GOVERNORS STATE UNIVERSITY,41700.0,624.0,Rural_large,-0.0360998038096141,10.638280388314705
GREENVILLE COLLEGE,37700.0,468.0,town_mid,-0.3662279631466905,10.537441898283253
HARRINGTON COLLEGE OF DESIGN,35000.0,312.0,city_large,-0.5890644706992171,10.463131911491967
HEBREW THEOLOGICAL COLLEGE,17600.0,156.0,city_small,-2.0251219638154994,9.77571099759397
ROSALIND FRANKLIN UNIVERSITY OF MEDICINE AND SCIENCE,166200.0,624.0,sub_large,10.239139155556888,12.020953178232556
UNIVERSITY OF ILLINOIS AT CHICAGO,51600.0,624.0,city_large,0.7809673905496499,10.851296331126829
BENEDICTINE UNIVERSITY,51000.0,314.0,sub_large,0.7314481666490885,10.839600519357369
UNIVERSITY OF ILLINOIS AT URBANA-CHAMPAIGN,56600.0,780.0,city_small,1.1936275897209954,10.943781931879723
ILLINOIS WESLEYAN UNIVERSITY,54600.0,624.0,city_small,1.0285635100524573,10.907807476583594
ILLINOIS COLLEGE,37700.0,312.0,town_mid,-0.3662279631466905,10.537441898283253
ILLINOIS INSTITUTE OF TECHNOLOGY,68200.0,936.0,city_large,2.150999251798517,11.130214506480655
ILLINOIS STATE UNIVERSITY,45100.0,624.0,sub_mid,0.24450913162690083,10.716659698193956
JUDSON UNIVERSITY,37000.0,312.0,city_mid,-0.4240003910306788,10.518700218288165
KENDALL COLLEGE,40500.0,312.0,city_large,-0.135138251610737,10.609081944147828
KNOX COLLEGE,41600.0,312.0,town_small,-0.04435300779304101,10.635879484421974
LAKE FOREST COLLEGE,48100.0,312.0,sub_large,0.4921052511297081,10.781058245898533
LEWIS UNIVERSITY,47100.0,468.0,sub_large,0.409573211295439,10.76004951120163
LINCOLN CHRISTIAN UNIVERSITY,29300.0,312.0,town_mid,-1.0594970977545508,10.285376924115587
LOYOLA UNIVERSITY CHICAGO,50600.0,624.0,city_large,0.6984353507153809,10.831726617926124
MACMURRAY COLLEGE,36700.0,312.0,town_mid,-0.4487600029809596,10.510559281627845
MCKENDREE UNIVERSITY,42500.0,468.0,sub_large,0.029925828057801175,10.657282884047461
MILLIKIN UNIVERSITY,42900.0,468.0,city_small,0.06293864399150881,10.666650414667744
MONMOUTH COLLEGE,40700.0,156.0,town_small,-0.1186318436438832,10.614007941153417
NATIONAL LOUIS UNIVERSITY,43700.0,468.0,city_large,0.1289642758589241,10.685126264117057
NATIONAL UNIVERSITY OF HEALTH SCIENCES,45400.0,624.0,sub_large,0.26926874357718156,10.723289410218579
NORTH CENTRAL COLLEGE,45700.0,156.0,city_mid,0.29402835552746226,10.729875458480967
NORTH PARK UNIVERSITY,41400.0,312.0,city_large,-0.06085941575989483,10.63106031411106
NORTHERN ILLINOIS UNIVERSITY,43900.0,780.0,sub_small,0.1454706838257779,10.689692377847104
NORTHWESTERN UNIVERSITY,64100.0,624.0,city_small,1.8126178884780138,11.068215243411098
NORTHEASTERN ILLINOIS UNIVERSITY,36000.0,624.0,city_large,-0.5065324308649479,10.491301994830229
OLIVET NAZARENE UNIVERSITY,37700.0,624.0,sub_small,-0.3662279631466905,10.537441898283253
QUINCY UNIVERSITY,38500.0,624.0,town_small,-0.3002023312792752,10.55843949396453
ROBERT MORRIS UNIVERSITY ILLINOIS,33200.0,468.0,city_large,-0.7376221424009014,10.410335274932896
ROCKFORD UNIVERSITY,39100.0,312.0,city_mid,-0.25068310737871374,10.573903321093981
ROOSEVELT UNIVERSITY,44600.0,468.0,city_large,0.20324311170976628,10.70551155928146
DOMINICAN UNIVERSITY,44400.0,156.0,sub_large,0.18673670374291246,10.70101727068921
RUSH UNIVERSITY,74300.0,312.0,city_large,2.6544446947875584,11.215879689565481
SAINT FRANCIS MEDICAL CENTER COLLEGE OF NURSING,52900.0,312.0,city_mid,0.8882590423341997,10.876177521259402
UNIVERSITY OF ST FRANCIS,44600.0,468.0,sub_large,0.20324311170976628,10.70551155928146
SAINT XAVIER UNIVERSITY,45300.0,624.0,city_large,0.2610155395937546,10.721084386282662
UNIVERSITY OF ILLINOIS AT SPRINGFIELD,41800.0,624.0,city_mid,-0.02784659982618719,10.640675541671662
SAINT ANTHONY COLLEGE OF NURSING,54900.0,312.0,city_mid,1.053323122002738,10.91328684226798
TRINITY CHRISTIAN COLLEGE,41400.0,468.0,sub_large,-0.06085941575989483,10.63106031411106
WESTERN ILLINOIS UNIVERSITY,41100.0,624.0,town_small,-0.08561902771017556,10.623787731088578
WHEATON COLLEGE,42600.0,936.0,sub_large,0.038179032041228085,10.659633006160352
ANDERSON UNIVERSITY,35900.0,1256.0,city_small,-0.5147856348483748,10.488520429241627
BALL STATE UNIVERSITY,39000.0,628.0,city_small,-0.2589363113621407,10.571342565808699
BUTLER UNIVERSITY,52400.0,471.0,city_large,0.8469930224170652,10.866680954096502
CALUMET COLLEGE OF SAINT JOSEPH,37200.0,471.0,sub_large,-0.407493983063825,10.524090921620362
DEPAUW UNIVERSITY,47800.0,468.0,town_mid,0.4673456391794274,10.774801838762809
EARLHAM COLLEGE,32300.0,468.0,town_mid,-0.8119009782517436,10.382853468483827
UNIVERSITY OF EVANSVILLE,40000.0,780.0,city_mid,-0.17640427152787155,10.596659732783579
FRANKLIN COLLEGE,41000.0,312.0,sub_large,-0.09387223169360247,10.62135173563291
GOSHEN COLLEGE,36300.0,468.0,city_small,-0.4817728189146672,10.499600568082863
GRACE COLLEGE AND THEOLOGICAL SEMINARY,33200.0,156.0,town_mid,-0.7376221424009014,10.410335274932896
HANOVER COLLEGE,44400.0,468.0,town_mid,0.18673670374291246,10.70101727068921
HOLY CROSS COLLEGE,36300.0,156.0,sub_large,-0.4817728189146672,10.499600568082863
HUNTINGTON UNIVERSITY,35500.0,468.0,town_mid,-0.5477984507820824,10.477316144080852
UNIVERSITY OF INDIANAPOLIS,41600.0,936.0,city_large,-0.04435300779304101,10.635879484421974
INDIANA INSTITUTE OF TECHNOLOGY,41100.0,624.0,city_large,-0.08561902771017556,10.623787731088578
UNIVERSITY OF SOUTHERN INDIANA,35500.0,624.0,sub_mid,-0.5477984507820824,10.477316144080852
INDIANA STATE UNIVERSITY,36000.0,780.0,city_small,-0.5065324308649479,10.491301994830229
MANCHESTER UNIVERSITY,38000.0,468.0,town_mid,-0.3414683511964098,10.545367754151743
MARIAN UNIVERSITY,40400.0,1248.0,city_large,-0.1433914555941639,10.606609816118151
INDIANA WESLEYAN UNIVERSITY,46000.0,624.0,town_mid,0.318787967477743,10.736418414365376
MARTIN UNIVERSITY,22300.0,312.0,city_large,-1.6372213765944346,10.012386799492118
UNIVERSITY OF NOTRE DAME,69400.0,936.0,sub_large,2.25003769959964,11.147656555612986
OAKLAND CITY UNIVERSITY,33700.0,156.0,town_mid,-0.6963561224837669,10.425282789490705
ROSE-HULMAN INSTITUTE OF TECHNOLOGY,78900.0,780.0,city_small,3.0340920780251963,11.275949181024878
SAINT JOSEPHS COLLEGE,39800.0,312.0,town_mid,-0.19291067949472537,10.591647316585027
SAINT MARY-OF-THE-WOODS COLLEGE,30200.0,780.0,Rural_large,-0.9852182619037086,10.315630315397533
SAINT MARY'S COLLEGE,45600.0,312.0,sub_large,0.2857751515440354,10.727684925086583
TAYLOR UNIVERSITY,38600.0,471.0,town_mid,-0.2919491272958483,10.5610334618531
TRINE UNIVERSITY,42600.0,312.0,town_mid,0.038179032041228085,10.659633006160352
VALPARAISO UNIVERSITY,48100.0,468.0,sub_large,0.4921052511297081,10.781058245898533
WABASH COLLEGE,49900.0,468.0,town_mid,0.6406629228313925,10.817796321618971
ALLEN COLLEGE,52400.0,157.0,city_small,0.8469930224170652,10.866680954096502
AIB COLLEGE OF BUSINESS,37200.0,314.0,city_mid,-0.407493983063825,10.524090921620362
BRIAR CLIFF UNIVERSITY,38600.0,314.0,city_small,-0.2919491272958483,10.5610334618531
BUENA VISTA UNIVERSITY,38100.0,471.0,town_small,-0.33321514721298284,10.547995807489514
CENTRAL COLLEGE,41200.0,314.0,town_mid,-0.07736582372674865,10.626217806887722
CLARKE UNIVERSITY,40900.0,314.0,city_small,-0.10212543567702938,10.61890979160975
COE COLLEGE,43800.0,314.0,city_mid,0.137217479842351,10.687411927154141
CORNELL COLLEGE,41900.0,157.0,town_large,-0.01959339584276028,10.643064971973882
DORDT COLLEGE,38400.0,312.0,town_small,-0.30845553526270214,10.555838779903407
DRAKE UNIVERSITY,55700.0,468.0,city_mid,1.1193487538701532,10.92775337907558
UNIVERSITY OF DUBUQUE,36900.0,624.0,city_small,-0.43225359501410576,10.515993929932415
FAITH BAPTIST BIBLE COLLEGE AND THEOLOGICAL SEMINARY,28100.0,156.0,sub_large,-1.1585355455556738,10.243560441877241
GRAND VIEW UNIVERSITY,39200.0,312.0,city_mid,-0.24242990339528683,10.576457535657255
GRINNELL COLLEGE,45600.0,468.0,town_small,0.2857751515440354,10.727684925086583
IOWA STATE UNIVERSITY,47200.0,624.0,city_small,0.41782641527886594,10.762170357789895
IOWA WESLEYAN COLLEGE,34100.0,312.0,town_small,-0.6633433065500592,10.43708198835482
UNIVERSITY OF IOWA,48700.0,780.0,city_small,0.5416244750302696,10.793454842740767
LORAS COLLEGE,41200.0,312.0,city_small,-0.07736582372674865,10.626217806887722
LUTHER COLLEGE,42500.0,312.0,town_small,0.029925828057801175,10.657282884047461
MORNINGSIDE COLLEGE,35600.0,156.0,city_small,-0.5395452467986556,10.480129006333248
MOUNT MERCY UNIVERSITY,43200.0,468.0,city_mid,0.08769825594178954,10.673618922112436
ASHFORD UNIVERSITY,37500.0,628.0,town_mid,-0.3827343711135443,10.53212287826962
UNIVERSITY OF NORTHERN IOWA,41700.0,936.0,city_small,-0.0360998038096141,10.638280388314705
NORTHWESTERN COLLEGE,36200.0,312.0,town_mid,-0.4900260228980941,10.49684202174171
SAINT AMBROSE UNIVERSITY,44800.0,312.0,city_mid,0.2197495196766201,10.709985739582528
SIMPSON COLLEGE,45800.0,471.0,town_large,0.3022815595108892,10.732061203925053
UPPER IOWA UNIVERSITY,40300.0,624.0,Rural_small,-0.15164465957759082,10.604131561522696
WALDORF COLLEGE,36400.0,312.0,town_small,-0.4735196149312403,10.502351525774941
WARTBURG COLLEGE,43200.0,468.0,town_mid,0.08769825594178954,10.673618922112436
WILLIAM PENN UNIVERSITY,41200.0,312.0,town_small,-0.07736582372674865,10.626217806887722
BAKER UNIVERSITY,48900.0,471.0,town_large,0.5581308829971234,10.797553125151618
BENEDICTINE COLLEGE,37800.0,314.0,town_mid,-0.3579747591632636,10.540090836284206
BETHANY COLLEGE,38500.0,942.0,town_small,-0.3002023312792752,10.55843949396453
CENTRAL CHRISTIAN COLLEGE OF KANSAS,31100.0,157.0,town_small,-0.9109394260528665,10.344995251991222
EMPORIA STATE UNIVERSITY,35900.0,624.0,town_small,-0.5147856348483748,10.488520429241627
FORT HAYS STATE UNIVERSITY,37400.0,780.0,town_small,-0.3909875750969712,10.529452721013085
BARCLAY COLLEGE,26800.0,157.0,Rural_small,-1.2658271973402235,10.196194479235656
FRIENDS UNIVERSITY,41800.0,468.0,city_large,-0.02784659982618719,10.640675541671662
HASKELL INDIAN NATIONS UNIVERSITY,23200.0,312.0,city_small,-1.5629425407435924,10.05195066017375
UNIVERSITY OF KANSAS,44600.0,936.0,city_small,0.20324311170976628,10.70551155928146
NEWMAN UNIVERSITY,41900.0,312.0,city_large,-0.01959339584276028,10.643064971973882
KANSAS STATE UNIVERSITY,43300.0,780.0,city_small,0.09595145992521645,10.675931008412125
KANSAS WESLEYAN UNIVERSITY,36600.0,624.0,town_small,-0.45701320696438646,10.50783084142058
MANHATTAN CHRISTIAN COLLEGE,30900.0,156.0,city_small,-0.9274458340197204,10.33854382482173
MCPHERSON COLLEGE,35500.0,312.0,town_small,-0.5477984507820824,10.477316144080852
MIDAMERICA NAZARENE UNIVERSITY,39100.0,624.0,sub_large,-0.25068310737871374,10.573903321093981
PITTSBURG STATE UNIVERSITY,38200.0,624.0,town_mid,-0.32496194322955596,10.5506169722625
UNIVERSITY OF SAINT MARY,39900.0,468.0,town_large,-0.18465747551129846,10.594156665220533
SOUTHWESTERN COLLEGE,44200.0,1256.0,town_mid,0.17023029577605864,10.69650269224425
STERLING COLLEGE,32100.0,628.0,Rural_mid,-0.8284073862185974,10.376642461280849
TABOR COLLEGE,34400.0,314.0,town_small,-0.6385836945997785,10.445840912706414
WASHBURN UNIVERSITY,37900.0,468.0,city_mid,-0.34972155517983666,10.542732775946709
WICHITA STATE UNIVERSITY,39300.0,624.0,city_large,-0.23417669941185992,10.579005242826247
ALICE LLOYD COLLEGE,33400.0,471.0,Rural_small,-0.7211157344340476,10.416341118636355
ASBURY UNIVERSITY,34100.0,314.0,town_large,-0.6633433065500592,10.43708198835482
BELLARMINE UNIVERSITY,44900.0,471.0,city_large,0.228002723660047,10.712215345197256
BEREA COLLEGE,34400.0,314.0,town_mid,-0.6385836945997785,10.445840912706414
BRESCIA UNIVERSITY,36800.0,157.0,city_small,-0.44050679899753264,10.513280297700861
CAMPBELLSVILLE UNIVERSITY,32100.0,471.0,town_small,-0.8284073862185974,10.376642461280849
CENTRE COLLEGE,45000.0,314.0,town_mid,0.23625592764347392,10.714439990727769
CLEAR CREEK BAPTIST BIBLE COLLEGE,27000.0,157.0,Rural_mid,-1.2493207893733698,10.203629181337648
UNIVERSITY OF THE CUMBERLANDS,33300.0,468.0,town_small,-0.7293689384174745,10.413342705547674
EASTERN KENTUCKY UNIVERSITY,33100.0,624.0,town_mid,-0.7458753463843283,10.407318772389159
GEORGETOWN COLLEGE,43000.0,312.0,town_large,0.07119184797493572,10.668978650219241
KENTUCKY STATE UNIVERSITY,26600.0,624.0,town_mid,-1.2823336053070775,10.188704088048116
KENTUCKY WESLEYAN COLLEGE,36600.0,624.0,city_small,-0.45701320696438646,10.50783084142058
UNIVERSITY OF KENTUCKY,41500.0,936.0,city_large,-0.05260621177646792,10.633472802314019
KENTUCKY CHRISTIAN UNIVERSITY,28000.0,624.0,town_mid,-1.1667887495391007,10.239995502805316
LINDSEY WILSON COLLEGE,28000.0,468.0,town_small,-1.1667887495391007,10.239995502805316
UNIVERSITY OF LOUISVILLE,37700.0,936.0,city_large,-0.3662279631466905,10.537441898283253
MID-CONTINENT UNIVERSITY,38300.0,468.0,Rural_large,-0.316708739246129,10.55323128448846
MIDWAY COLLEGE,36600.0,312.0,Rural_mid,-0.45701320696438646,10.50783084142058
MOREHEAD STATE UNIVERSITY,31800.0,780.0,town_small,-0.8531669981688782,10.367253014814716
MURRAY STATE UNIVERSITY,35500.0,780.0,town_small,-0.5477984507820824,10.477316144080852
NORTHERN KENTUCKY UNIVERSITY,36100.0,624.0,sub_large,-0.49827922688152104,10.494075844768336
UNIVERSITY OF PIKEVILLE,30400.0,780.0,town_small,-0.9687118539368549,10.322230781590136
SPALDING UNIVERSITY,40000.0,314.0,city_large,-0.17640427152787155,10.596659732783579
THOMAS MORE COLLEGE,45800.0,312.0,sub_large,0.3022815595108892,10.732061203925053
TRANSYLVANIA UNIVERSITY,41100.0,468.0,city_large,-0.08561902771017556,10.623787731088578
UNION COLLEGE,32500.0,1560.0,town_small,-0.7953945702848898,10.389026137075234
WESTERN KENTUCKY UNIVERSITY,34600.0,780.0,city_small,-0.6220772866329247,10.451637862362272
CENTENARY COLLEGE OF LOUISIANA,39300.0,314.0,city_mid,-0.23417669941185992,10.579005242826247
DILLARD UNIVERSITY,34000.0,312.0,city_large,-0.6715965105334861,10.434145214930487
GRAMBLING STATE UNIVERSITY,28300.0,624.0,town_mid,-1.14202913758882,10.250652418696085
LOUISIANA STATE UNIVERSITY AND AGRICULTURAL & MECHANICAL COLLEGE,45900.0,156.0,Rural_large,0.3105347634943161,10.734242182303689
LOUISIANA COLLEGE,39600.0,312.0,sub_small,-0.2094170874615792,10.586609649448985
LOUISIANA TECH UNIVERSITY,41100.0,624.0,town_mid,-0.08561902771017556,10.623787731088578
LOYOLA UNIVERSITY NEW ORLEANS,41300.0,468.0,city_large,-0.06911261974332174,10.628641991731053
MCNEESE STATE UNIVERSITY,36800.0,624.0,city_small,-0.44050679899753264,10.513280297700861
UNIVERSITY OF NEW ORLEANS,38400.0,624.0,city_large,-0.30845553526270214,10.555838779903407
NICHOLLS STATE UNIVERSITY,35000.0,624.0,city_small,-0.5890644706992171,10.463131911491967
UNIVERSITY OF LOUISIANA AT MONROE,35700.0,624.0,city_small,-0.5312920428152287,10.482933978579906
NORTHWESTERN STATE UNIVERSITY OF LOUISIANA,35000.0,624.0,town_small,-0.5890644706992171,10.463131911491967
OUR LADY OF HOLY CROSS COLLEGE,39100.0,780.0,city_large,-0.25068310737871374,10.573903321093981
SOUTHEASTERN LOUISIANA UNIVERSITY,35400.0,628.0,city_small,-0.5560516547655094,10.474495347310453
SOUTHERN UNIVERSITY AND A & M COLLEGE,31600.0,314.0,city_mid,-0.869673406135732,10.360944044643913
SOUTHERN UNIVERSITY AT NEW ORLEANS,29000.0,471.0,city_large,-1.0842567097048317,10.275085591132715
UNIVERSITY OF LOUISIANA AT LAFAYETTE,37900.0,468.0,city_mid,-0.34972155517983666,10.542732775946709
TULANE UNIVERSITY OF LOUISIANA,52400.0,936.0,city_large,0.8469930224170652,10.866680954096502
XAVIER UNIVERSITY OF LOUISIANA,46500.0,624.0,city_large,0.36005398739487754,10.747229096720554
COLLEGE OF THE ATLANTIC,27000.0,471.0,town_small,-1.2493207893733698,10.203629181337648
BATES COLLEGE,53500.0,471.0,city_small,0.9377782662347612,10.887455624298198
BOWDOIN COLLEGE,54800.0,471.0,town_large,1.045069918019311,10.911463720944793
COLBY COLLEGE,53000.0,471.0,town_small,0.8965122463176267,10.87806606028079
HUSSON UNIVERSITY,37100.0,468.0,city_small,-0.41574718704725194,10.521399202410167
UNIVERSITY OF MAINE AT AUGUSTA,26400.0,312.0,town_mid,-1.2988400132739313,10.181157167204903
UNIVERSITY OF MAINE AT FARMINGTON,33200.0,312.0,town_small,-0.7376221424009014,10.410335274932896
UNIVERSITY OF MAINE AT FORT KENT,31200.0,468.0,Rural_small,-0.9026862220694396,10.348205424565993
UNIVERSITY OF MAINE AT MACHIAS,27000.0,312.0,Rural_small,-1.2493207893733698,10.203629181337648
UNIVERSITY OF MAINE,38700.0,780.0,sub_small,-0.2836959233124214,10.563620718477313
MAINE MARITIME ACADEMY,74700.0,156.0,Rural_mid,2.687457510721266,11.221248757912162
UNIVERSITY OF MAINE AT PRESQUE ISLE,27200.0,468.0,Rural_large,-1.232814381406516,10.211009016314167
UNIVERSITY OF NEW ENGLAND,44800.0,780.0,sub_mid,0.2197495196766201,10.709985739582528
MAINE COLLEGE OF ART,23700.0,468.0,city_small,-1.5216765208264578,10.073272520325904
SAINT JOSEPH'S COLLEGE OF MAINE,37900.0,312.0,Rural_large,-0.34972155517983666,10.542732775946709
UNIVERSITY OF SOUTHERN MAINE,36500.0,468.0,city_small,-0.4652664109478134,10.505094936455558
THOMAS COLLEGE,36600.0,312.0,Rural_large,-0.45701320696438646,10.50783084142058
UNITY COLLEGE,36100.0,312.0,Rural_small,-0.49827922688152104,10.494075844768336
UNIVERSITY OF BALTIMORE,58000.0,936.0,city_large,1.3091724454889722,10.968215530759236
BOWIE STATE UNIVERSITY,47000.0,471.0,sub_large,0.4013200073120121,10.757924157061597
CAPITOL COLLEGE,58900.0,157.0,sub_large,1.3834512813398143,10.983613347424248
WASHINGTON ADVENTIST UNIVERSITY,46800.0,624.0,sub_large,0.3848135993451583,10.753659849198824
COPPIN STATE UNIVERSITY,37600.0,628.0,city_large,-0.3744811671301174,10.534785924769006
FROSTBURG STATE UNIVERSITY,43600.0,624.0,sub_small,0.12071107187549718,10.682835364853922
GOUCHER COLLEGE,45500.0,468.0,city_small,0.27752194756060844,10.725489582719506
HOOD COLLEGE,43100.0,312.0,city_small,0.07944505195836263,10.67130147767883
JOHNS HOPKINS UNIVERSITY,69200.0,780.0,city_large,2.233531291632786,11.1447705923684
LOYOLA UNIVERSITY MARYLAND,62100.0,468.0,city_large,1.6475538088094754,11.036517370851499
MARYLAND INSTITUTE COLLEGE OF ART,31400.0,780.0,city_large,-0.8861798141025858,10.354595018522993
UNIVERSITY OF MARYLAND EASTERN SHORE,37800.0,624.0,town_large,-0.3579747591632636,10.540090836284206
MORGAN STATE UNIVERSITY,39700.0,468.0,city_large,-0.20116388347815228,10.589131655274922
MOUNT ST MARY'S UNIVERSITY,50300.0,780.0,town_large,0.6736757387651001,10.825780236605917
NOTRE DAME OF MARYLAND UNIVERSITY,48800.0,624.0,city_large,0.5498776790136964,10.795506083434564
SALISBURY UNIVERSITY,47300.0,624.0,sub_small,0.4260796192622928,10.764286715905591
ST MARY'S COLLEGE OF MARYLAND,48200.0,471.0,sub_small,0.500358455113135,10.783135046711445
SOJOURNER-DOUGLASS COLLEGE,34100.0,628.0,city_large,-0.6633433065500592,10.43708198835482
ST JOHN'S COLLEGE,34300.0,942.0,sub_large,-0.6468368985832054,10.442929787247998
TOWSON UNIVERSITY,49500.0,624.0,city_small,0.6076501068976848,10.809748150372926
STEVENSON UNIVERSITY,51400.0,471.0,Rural_large,0.7644609825827962,10.847412906506923
WASHINGTON COLLEGE,48300.0,312.0,town_mid,0.5086116590965619,10.785207543360087
MCDANIEL COLLEGE,44600.0,468.0,sub_small,0.20324311170976628,10.70551155928146
AMERICAN INTERNATIONAL COLLEGE,42400.0,314.0,city_mid,0.02167262407437427,10.65492722584759
AMHERST COLLEGE,56800.0,471.0,sub_large,1.2101339976878493,10.947309210188068
ANNA MARIA COLLEGE,42400.0,314.0,Rural_large,0.02167262407437427,10.65492722584759
ASSUMPTION COLLEGE,52800.0,314.0,city_mid,0.8800058383507728,10.874285408908944
BABSON COLLEGE,85500.0,471.0,sub_large,3.5788035409313723,11.356283350762888
BAY PATH COLLEGE,41900.0,628.0,sub_large,-0.01959339584276028,10.643064971973882
BECKER COLLEGE,35800.0,314.0,city_mid,-0.5230388388318018,10.485731104959568
BENTLEY UNIVERSITY,74900.0,314.0,city_small,2.7039639186881197,11.223922520551032
BERKLEE COLLEGE OF MUSIC,30300.0,628.0,city_large,-0.9769650579202818,10.318935994253193
BOSTON ARCHITECTURAL COLLEGE,41600.0,314.0,city_large,-0.04435300779304101,10.635879484421974
BOSTON COLLEGE,67000.0,314.0,city_small,2.0519608039973942,11.112462823634855
THE BOSTON CONSERVATORY,27500.0,157.0,city_large,-1.2080547694562354,10.221977646629885
BOSTON UNIVERSITY,60600.0,628.0,city_large,1.5237557490580718,11.01206667357142
BRANDEIS UNIVERSITY,58800.0,628.0,city_small,1.3751980773563874,10.981914140544825
BRIDGEWATER STATE UNIVERSITY,41500.0,471.0,sub_large,-0.05260621177646792,10.633472802314019
CAMBRIDGE COLLEGE,36500.0,314.0,city_mid,-0.4652664109478134,10.505094936455558
CLARK UNIVERSITY,44100.0,628.0,city_mid,0.16197709179263173,10.694237736914808
CURRY COLLEGE,43600.0,314.0,sub_large,0.12071107187549718,10.682835364853922
EASTERN NAZARENE COLLEGE,44400.0,624.0,sub_large,0.18673670374291246,10.70101727068921
EMERSON COLLEGE,44800.0,468.0,city_large,0.2197495196766201,10.709985739582528
EMMANUEL COLLEGE,42400.0,780.0,city_large,0.02167262407437427,10.65492722584759
ENDICOTT COLLEGE,42800.0,468.0,sub_large,0.054685440008081905,10.664316745782925
FITCHBURG STATE UNIVERSITY,42100.0,624.0,sub_mid,-0.0030869878759064617,10.647826772357497
FRAMINGHAM STATE UNIVERSITY,43200.0,624.0,city_small,0.08769825594178954,10.673618922112436
GORDON COLLEGE,41600.0,468.0,sub_large,-0.04435300779304101,10.635879484421974
HAMPSHIRE COLLEGE,30800.0,312.0,sub_large,-0.9356990380031472,10.335302435967074
HARVARD UNIVERSITY,87200.0,624.0,city_mid,3.7191080086496298,11.375971077721223
COLLEGE OF THE HOLY CROSS,63700.0,471.0,city_mid,1.779605072544306,11.06195554002416
LASELL COLLEGE,40900.0,468.0,city_small,-0.10212543567702938,10.61890979160975
LESLEY UNIVERSITY,36700.0,468.0,city_mid,-0.4487600029809596,10.510559281627845
MCPHS UNIVERSITY,116400.0,624.0,city_large,6.1290435718102865,11.664796405307863
MASSACHUSETTS COLLEGE OF ART AND DESIGN,34000.0,468.0,city_large,-0.6715965105334861,10.434145214930487
MASSACHUSETTS INSTITUTE OF TECHNOLOGY,91600.0,624.0,city_mid,4.0822489839204135,11.425197467633199
MASSACHUSETTS MARITIME ACADEMY,79500.0,312.0,sub_mid,3.0836113019257576,11.283524879179666
MERRIMACK COLLEGE,55400.0,468.0,sub_large,1.0945891419198726,10.922352923113982
MONTSERRAT COLLEGE OF ART,25100.0,312.0,sub_large,-1.4061316650584812,10.130662964963708
MOUNT HOLYOKE COLLEGE,44100.0,468.0,sub_large,0.16197709179263173,10.694237736914808
MOUNT IDA COLLEGE,34700.0,468.0,city_small,-0.6138240826494977,10.454523783963511
THE NEW ENGLAND CONSERVATORY OF MUSIC,29500.0,314.0,city_large,-1.042990689787697,10.292179440058462
NEW ENGLAND COLLEGE OF OPTOMETRY,88500.0,468.0,city_large,3.8263996604341797,11.390769130367211
NEWBURY COLLEGE,38300.0,312.0,sub_large,-0.316708739246129,10.55323128448846
NICHOLS COLLEGE,47100.0,312.0,sub_large,0.409573211295439,10.76004951120163
MASSACHUSETTS COLLEGE OF LIBERAL ARTS,36400.0,468.0,town_large,-0.4735196149312403,10.502351525774941
THE NEW ENGLAND INSTITUTE OF ART,34900.0,314.0,sub_large,-0.597317674682644,10.460270761075149
NORTHEASTERN UNIVERSITY,60100.0,624.0,city_large,1.4824897291409374,11.003781759319981
COLLEGE OF OUR LADY OF THE ELMS,43700.0,314.0,sub_large,0.1289642758589241,10.685126264117057
PINE MANOR COLLEGE,34700.0,156.0,sub_large,-0.6138240826494977,10.454523783963511
REGIS COLLEGE,43300.0,312.0,sub_large,0.09595145992521645,10.675931008412125
SALEM STATE UNIVERSITY,40400.0,468.0,sub_large,-0.1433914555941639,10.606609816118151
SIMMONS COLLEGE,51400.0,314.0,city_large,0.7644609825827962,10.847412906506923
SMITH COLLEGE,42700.0,314.0,sub_large,0.046432236024654995,10.661977618146238
SPRINGFIELD COLLEGE,45100.0,471.0,city_mid,0.24450913162690083,10.716659698193956
STONEHILL COLLEGE,58800.0,471.0,sub_large,1.3751980773563874,10.981914140544825
SUFFOLK UNIVERSITY,49900.0,471.0,city_large,0.6406629228313925,10.817796321618971
TUFTS UNIVERSITY,67800.0,624.0,sub_large,2.1179864358648093,11.124332223082254
WELLESLEY COLLEGE,56700.0,468.0,sub_large,1.2018807937044222,10.945547126244623
WENTWORTH INSTITUTE OF TECHNOLOGY,54600.0,624.0,city_large,1.0285635100524573,10.907807476583594
WESTERN NEW ENGLAND UNIVERSITY,55100.0,624.0,city_mid,1.0698295299695917,10.916923143796645
WESTFIELD STATE UNIVERSITY,43300.0,468.0,sub_large,0.09595145992521645,10.675931008412125
WHEATON COLLEGE,46400.0,936.0,sub_large,0.35180078341145066,10.74507628970625
WHEELOCK COLLEGE,36400.0,468.0,city_large,-0.4735196149312403,10.502351525774941
WILLIAMS COLLEGE,58100.0,312.0,town_large,1.317425649472399,10.969938154395841
WORCESTER POLYTECHNIC INSTITUTE,77600.0,468.0,city_mid,2.9268004262406464,11.259335592686217
WORCESTER STATE UNIVERSITY,43700.0,624.0,city_mid,0.1289642758589241,10.685126264117057
