schname,md_earn,num_search,locality,total_earning_sd,lg_md,earning_code
SAINT MARY'S UNIVERSITY OF MINNESOTA,41600.0,468.0,town_mid,-0.04435300779304101,10.635879484421974,1
ST OLAF COLLEGE,44800.0,314.0,town_mid,0.2197495196766201,10.709985739582528,1
THE COLLEGE OF SAINT SCHOLASTICA,47500.0,314.0,city_small,0.44258602722914664,10.768506042432708,1
UNIVERSITY OF ST THOMAS,54300.0,1872.0,city_large,1.0038038981021764,10.902297921958713,1
ST CATHERINE UNIVERSITY,45300.0,471.0,city_large,0.2610155395937546,10.721084386282662,1
WINONA STATE UNIVERSITY,41900.0,780.0,town_mid,-0.01959339584276028,10.643064971973882,1
MILLSAPS COLLEGE,45200.0,468.0,city_mid,0.25276233561032774,10.718874489469398,1
UNIVERSITY OF MISSISSIPPI,40600.0,936.0,town_small,-0.1268850476273101,10.611547975828369,1
UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,40600.0,624.0,city_mid,-0.1268850476273101,10.611547975828369,1
AVILA UNIVERSITY,41600.0,314.0,city_large,-0.04435300779304101,10.635879484421974,1
MARYVILLE UNIVERSITY OF SAINT LOUIS,44500.0,624.0,sub_large,0.19498990772633937,10.703266939811954,1
MISSOURI UNIVERSITY OF SCIENCE AND TECHNOLOGY,65500.0,468.0,town_small,1.9281627442459903,11.089820688682373,1
TRUMAN STATE UNIVERSITY,42700.0,468.0,town_small,0.046432236024654995,10.661977618146238,1
PARK UNIVERSITY,43900.0,468.0,sub_large,0.1454706838257779,10.689692377847104,1
RESEARCH COLLEGE OF NURSING,54900.0,312.0,city_large,1.053323122002738,10.91328684226798,1
ROCKHURST UNIVERSITY,47600.0,468.0,city_large,0.4508392312125736,10.7706090484022,1
SAINT LOUIS UNIVERSITY,55200.0,468.0,city_large,1.0780827339530188,10.918736348043124,1
SAINT LUKE'S COLLEGE OF HEALTH SCIENCES,60400.0,156.0,city_large,1.507249341091218,11.008760940077243,1
WASHINGTON UNIVERSITY IN ST LOUIS,62300.0,936.0,sub_large,1.6640602167763292,11.03973275601109,1
WESTMINSTER COLLEGE,41500.0,1248.0,town_mid,-0.05260621177646792,10.633472802314019,1
CARROLL COLLEGE,44000.0,471.0,town_small,0.15372388780920482,10.691967639914864,1
BELLEVUE UNIVERSITY,52200.0,471.0,sub_large,0.8304866144502114,10.862856930775358,1
CLARKSON COLLEGE,48100.0,314.0,city_large,0.4921052511297081,10.781058245898533,1
BRYAN COLLEGE OF HEALTH SCIENCES,50500.0,471.0,city_large,0.690182146731954,10.829748417047593,1
CREIGHTON UNIVERSITY,57800.0,628.0,city_large,1.2926660375221184,10.96476135554887,1
HASTINGS COLLEGE,40400.0,312.0,town_mid,-0.1433914555941639,10.606609816118151,1
NEBRASKA METHODIST COLLEGE OF NURSING & ALLIED HEALTH,43900.0,312.0,city_large,0.1454706838257779,10.689692377847104,1
UNIVERSITY OF NEBRASKA AT OMAHA,41800.0,468.0,city_large,-0.02784659982618719,10.640675541671662,1
UNIVERSITY OF NEBRASKA MEDICAL CENTER,64200.0,624.0,city_large,1.8208710924614406,11.06977406588073,1
NEBRASKA WESLEYAN UNIVERSITY,45500.0,468.0,city_large,0.27752194756060844,10.725489582719506,1
SIERRA NEVADA COLLEGE,42500.0,157.0,town_mid,0.029925828057801175,10.657282884047461,1
DANIEL WEBSTER COLLEGE,51900.0,314.0,city_small,0.8057270024999307,10.857093336791094,1
DARTMOUTH COLLEGE,67100.0,471.0,town_small,2.060214007980821,11.11395422597838,1
SOUTHERN NEW HAMPSHIRE UNIVERSITY,41800.0,628.0,city_mid,-0.02784659982618719,10.640675541671662,1
UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER,47300.0,312.0,city_mid,0.4260796192622928,10.764286715905591,1
RIVIER UNIVERSITY,42800.0,468.0,city_small,0.054685440008081905,10.664316745782925,1
SAINT ANSELM COLLEGE,55300.0,468.0,sub_mid,1.0863359379364457,10.920546270529568,1
CALDWELL COLLEGE,46200.0,314.0,sub_large,0.33529437544459684,10.740756721857226,1
CENTENARY COLLEGE,41600.0,471.0,sub_large,-0.04435300779304101,10.635879484421974,1
DREW UNIVERSITY,50900.0,468.0,sub_large,0.7231949626656616,10.837637848711049,1
FELICIAN COLLEGE,41400.0,468.0,sub_large,-0.06085941575989483,10.63106031411106,1
GEORGIAN COURT UNIVERSITY,45700.0,312.0,city_small,0.29402835552746226,10.729875458480967,1
ROWAN UNIVERSITY,48800.0,468.0,sub_large,0.5498776790136964,10.795506083434564,1
NEW JERSEY CITY UNIVERSITY,41900.0,468.0,city_large,-0.01959339584276028,10.643064971973882,1
KEAN UNIVERSITY,46800.0,624.0,sub_large,0.3848135993451583,10.753659849198824,1
MONMOUTH UNIVERSITY,50300.0,624.0,sub_large,0.6736757387651001,10.825780236605917,1
MONTCLAIR STATE UNIVERSITY,48700.0,624.0,sub_large,0.5416244750302696,10.793454842740767,1
NEW JERSEY INSTITUTE OF TECHNOLOGY,65300.0,780.0,city_large,1.9116563362791366,11.086762629082946,1
PRINCETON UNIVERSITY,75100.0,624.0,sub_large,2.720470326654974,11.226589153242802,1
RAMAPO COLLEGE OF NEW JERSEY,48700.0,780.0,sub_large,0.5416244750302696,10.793454842740767,1
RIDER UNIVERSITY,48100.0,468.0,sub_large,0.4921052511297081,10.781058245898533,1
SAINT PETER'S UNIVERSITY,44500.0,468.0,city_large,0.19498990772633937,10.703266939811954,1
SETON HALL UNIVERSITY,53300.0,780.0,sub_large,0.9212718582679074,10.883710371704016,1
COLLEGE OF SAINT ELIZABETH,44900.0,471.0,sub_large,0.228002723660047,10.712215345197256,1
STEVENS INSTITUTE OF TECHNOLOGY,82800.0,628.0,sub_large,3.3559670333788456,11.324195417595107,1
THE RICHARD STOCKTON COLLEGE OF NEW JERSEY,46800.0,314.0,sub_mid,0.3848135993451583,10.753659849198824,1
THOMAS EDISON STATE COLLEGE,49100.0,624.0,city_small,0.5746372909639772,10.801634680173994,1
THE COLLEGE OF NEW JERSEY,56800.0,628.0,sub_large,1.2101339976878493,10.947309210188068,1
WILLIAM PATERSON UNIVERSITY OF NEW JERSEY,44300.0,780.0,sub_large,0.17848349975948555,10.698762529141884,1
NEW MEXICO INSTITUTE OF MINING AND TECHNOLOGY,52800.0,624.0,town_small,0.8800058383507728,10.874285408908944,1
UNIVERSITY OF THE SOUTHWEST,40600.0,624.0,Rural_large,-0.1268850476273101,10.611547975828369,1
ADELPHI UNIVERSITY,50600.0,471.0,sub_large,0.6984353507153809,10.831726617926124,1
ALBANY COLLEGE OF PHARMACY AND HEALTH SCIENCES,110600.0,471.0,city_small,5.650357740771526,11.613684409620816,1
ALFRED UNIVERSITY,42300.0,471.0,town_small,0.013419420090947357,10.652566005416872,1
BARNARD COLLEGE,57400.0,471.0,city_large,1.2596532215884106,10.957817003758691,1
CANISIUS COLLEGE,45700.0,471.0,city_large,0.29402835552746226,10.729875458480967,1
CLARKSON UNIVERSITY,68400.0,628.0,town_small,2.1675056597653706,11.133142723386813,1
COLGATE UNIVERSITY,61500.0,628.0,town_mid,1.598034584908914,11.026808713825016,1
COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK,72900.0,785.0,city_large,2.5388998390195816,11.196857635323791,1
COOPER UNION FOR THE ADVANCEMENT OF SCIENCE AND ART,53700.0,314.0,city_large,0.954284674201615,10.891186902297498,1
CORNELL UNIVERSITY,70900.0,628.0,city_small,2.3738357593510435,11.16903981679311,1
CUNY BERNARD M BARUCH COLLEGE,54000.0,314.0,city_large,0.9790442861518958,10.896757843893464,1
CUNY BROOKLYN COLLEGE,44500.0,628.0,city_large,0.19498990772633937,10.703266939811954,1
COLLEGE OF STATEN ISLAND CUNY,41600.0,471.0,city_large,-0.04435300779304101,10.635879484421974,1
CUNY CITY COLLEGE,44500.0,628.0,city_large,0.19498990772633937,10.703266939811954,1
CUNY HUNTER COLLEGE,44800.0,628.0,city_large,0.2197495196766201,10.709985739582528,1
CUNY JOHN JAY COLLEGE OF CRIMINAL JUSTICE,43700.0,628.0,city_large,0.1289642758589241,10.685126264117057,1
CUNY LEHMAN COLLEGE,41500.0,628.0,city_large,-0.05260621177646792,10.633472802314019,1
CUNY QUEENS COLLEGE,48000.0,628.0,city_large,0.4838520471462812,10.778977123006351,1
D'YOUVILLE COLLEGE,48300.0,314.0,city_large,0.5086116590965619,10.785207543360087,1
DAEMEN COLLEGE,42900.0,471.0,sub_large,0.06293864399150881,10.666650414667744,1
DOMINICAN COLLEGE OF BLAUVELT,51000.0,312.0,sub_large,0.7314481666490885,10.839600519357369,1
DOWLING COLLEGE,43000.0,468.0,sub_large,0.07119184797493572,10.668978650219241,1
ELMIRA COLLEGE,43600.0,468.0,city_small,0.12071107187549718,10.682835364853922,1
FORDHAM UNIVERSITY,55400.0,624.0,city_large,1.0945891419198726,10.922352923113982,1
HAMILTON COLLEGE,57300.0,312.0,Rural_large,1.2514000176049838,10.956073354557526,1
HARTWICK COLLEGE,46100.0,468.0,town_small,0.3270411714611699,10.738589920723442,1
HOBART WILLIAM SMITH COLLEGES,48600.0,624.0,town_mid,0.5333712710468427,10.791399385808587,1
HOFSTRA UNIVERSITY,53200.0,624.0,sub_large,0.9130186542844805,10.881832472145556,1
IONA COLLEGE,52700.0,468.0,sub_large,0.871752634367346,10.872389709681492,1
ITHACA COLLEGE,50400.0,468.0,sub_small,0.681928942748527,10.827766295132466,1
KEUKA COLLEGE,43300.0,468.0,town_mid,0.09595145992521645,10.675931008412125,1
LIM COLLEGE,48900.0,468.0,city_large,0.5581308829971234,10.797553125151618,1
LE MOYNE COLLEGE,48800.0,624.0,city_mid,0.5498776790136964,10.795506083434564,1
LIU BROOKLYN,46000.0,312.0,city_large,0.318787967477743,10.736418414365376,1
LIU POST,46000.0,312.0,sub_large,0.318787967477743,10.736418414365376,1
LIU BRENTWOOD,46000.0,312.0,sub_large,0.318787967477743,10.736418414365376,1
MANHATTAN COLLEGE,63600.0,312.0,city_large,1.7713518685608791,11.060384472475045,1
MANHATTANVILLE COLLEGE,46300.0,624.0,sub_large,0.3435475794280237,10.742918838113225,1
MARIST COLLEGE,54400.0,468.0,sub_large,1.0120571020856035,10.904137815028022,1
MOLLOY COLLEGE,57500.0,468.0,sub_large,1.2679064255718375,10.959557617938563,1
MOUNT SAINT MARY COLLEGE,47600.0,468.0,sub_large,0.4508392312125736,10.7706090484022,1
COLLEGE OF MOUNT SAINT VINCENT,51900.0,471.0,city_large,0.8057270024999307,10.857093336791094,1
NAZARETH COLLEGE,43900.0,312.0,sub_large,0.1454706838257779,10.689692377847104,1
NEW YORK UNIVERSITY,58800.0,624.0,city_large,1.3751980773563874,10.981914140544825,1
NIAGARA UNIVERSITY,44000.0,468.0,sub_large,0.15372388780920482,10.691967639914864,1
NEW YORK INSTITUTE OF TECHNOLOGY,49400.0,624.0,sub_large,0.599396902914258,10.807725945886109,1
POLYTECHNIC INSTITUTE OF NEW YORK UNIVERSITY,73500.0,624.0,city_large,2.5884190629201433,11.205054290550551,1
RENSSELAER POLYTECHNIC INSTITUTE,81700.0,624.0,city_small,3.26518178956115,11.310821520675269,1
ROBERTS WESLEYAN COLLEGE,41900.0,468.0,sub_large,-0.01959339584276028,10.643064971973882,1
ROCHESTER INSTITUTE OF TECHNOLOGY,56900.0,780.0,sub_large,1.2183872016712762,10.949068194652432,1
UNIVERSITY OF ROCHESTER,55500.0,780.0,city_mid,1.1028423459032994,10.92415631759022,1
ST BONAVENTURE UNIVERSITY,45200.0,314.0,town_small,0.25276233561032774,10.718874489469398,1
ST FRANCIS COLLEGE,49000.0,314.0,city_large,0.5663840869805503,10.799595985047786,1
ST LAWRENCE UNIVERSITY,45500.0,314.0,town_small,0.27752194756060844,10.725489582719506,1
THE COLLEGE OF SAINT ROSE,42700.0,628.0,city_small,0.046432236024654995,10.661977618146238,1
ST THOMAS AQUINAS COLLEGE,48000.0,471.0,sub_large,0.4838520471462812,10.778977123006351,1
SIENA COLLEGE,55100.0,314.0,sub_large,1.0698295299695917,10.916923143796645,1
SKIDMORE COLLEGE,43100.0,471.0,sub_small,0.07944505195836263,10.67130147767883,1
SAINT JOHN FISHER COLLEGE,44800.0,468.0,sub_large,0.2197495196766201,10.709985739582528,1
FARMINGDALE STATE COLLEGE,45600.0,624.0,sub_large,0.2857751515440354,10.727684925086583,1
SUNY AT ALBANY,50900.0,471.0,city_small,0.7231949626656616,10.837637848711049,1
SUNY AT BINGHAMTON,58400.0,471.0,sub_mid,1.34218526142268,10.975088291957388,1
UNIVERSITY AT BUFFALO,49700.0,624.0,sub_large,0.6241565148645387,10.813780332606648,1
STONY BROOK UNIVERSITY,55500.0,628.0,sub_large,1.1028423459032994,10.92415631759022,1
SUNY COLLEGE OF ENVIRONMENTAL SCIENCE AND FORESTRY,44600.0,314.0,city_mid,0.20324311170976628,10.70551155928146,1
SUNY INSTITUTE OF TECHNOLOGY AT UTICA-ROME,47900.0,314.0,sub_mid,0.4755988431628543,10.776891660007811,1
SUNY COLLEGE AT CORTLAND,45300.0,471.0,town_mid,0.2610155395937546,10.721084386282662,1
SUNY AT FREDONIA,40600.0,471.0,town_mid,-0.1268850476273101,10.611547975828369,1
SUNY COLLEGE AT GENESEO,46700.0,471.0,town_mid,0.37656039536173136,10.751520856703959,1
STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,46000.0,471.0,sub_large,0.318787967477743,10.736418414365376,1
SUNY ONEONTA,42400.0,314.0,town_small,0.02167262407437427,10.65492722584759,1
SUNY COLLEGE AT OSWEGO,40700.0,628.0,town_mid,-0.1186318436438832,10.614007941153417,1
SUNY COLLEGE AT OLD WESTBURY,42900.0,628.0,sub_large,0.06293864399150881,10.666650414667744,1
SUNY COLLEGE AT PLATTSBURGH,40600.0,471.0,town_mid,-0.1268850476273101,10.611547975828369,1
SUNY DOWNSTATE MEDICAL CENTER,121500.0,471.0,city_large,6.549956974965059,11.707677772181546,1
SUNY MARITIME COLLEGE,77300.0,314.0,city_large,2.9020408142903658,11.255462171102444,1
UPSTATE MEDICAL UNIVERSITY,112900.0,312.0,city_mid,5.840181432390345,11.634266607494453,1
SYRACUSE UNIVERSITY,56600.0,785.0,city_mid,1.1936275897209954,10.943781931879723,1
UNION COLLEGE,61800.0,1560.0,city_small,1.6227941968591948,11.031674824544641,1
UNITED STATES MERCHANT MARINE ACADEMY,89000.0,468.0,sub_large,3.867665680351314,11.39640288460621,1
UTICA COLLEGE,44700.0,468.0,city_small,0.2114963156931932,10.707751151716078,1
VASSAR COLLEGE,47100.0,468.0,sub_large,0.409573211295439,10.76004951120163,1
WAGNER COLLEGE,53800.0,312.0,city_large,0.962537878185042,10.893047333337728,1
YESHIVA UNIVERSITY,55600.0,312.0,city_large,1.1110955498867263,10.925956465688445,1
CAMPBELL UNIVERSITY,42900.0,471.0,town_large,0.06293864399150881,10.666650414667744,1
DAVIDSON COLLEGE,58500.0,471.0,sub_large,1.3504384654061068,10.97679912709094,1
DUKE UNIVERSITY,76700.0,624.0,city_mid,2.8525215903898045,11.247670025080003,1
ELON UNIVERSITY,44500.0,624.0,sub_mid,0.19498990772633937,10.703266939811954,1
MONTREAT COLLEGE,40800.0,156.0,sub_large,-0.11037863966045629,10.616461869895815,1
UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,50400.0,780.0,city_small,0.681928942748527,10.827766295132466,1
UNIVERSITY OF NORTH CAROLINA AT CHARLOTTE,41700.0,780.0,city_large,-0.0360998038096141,10.638280388314705,1
NORTH CAROLINA STATE UNIVERSITY AT RALEIGH,47500.0,780.0,city_large,0.44258602722914664,10.768506042432708,1
WAKE FOREST UNIVERSITY,61000.0,780.0,city_mid,1.5567685649917795,11.0186455364637,1
UNIVERSITY OF MARY,45700.0,780.0,Rural_large,0.29402835552746226,10.729875458480967,1
SANFORD COLLEGE OF NURSING,52300.0,156.0,city_small,0.8387398184336383,10.86477077032911,1
UNIVERSITY OF NORTH DAKOTA,46600.0,936.0,city_small,0.3683071913783045,10.74937727911096,1
BALDWIN WALLACE UNIVERSITY,44000.0,628.0,sub_large,0.15372388780920482,10.691967639914864,1
CAPITAL UNIVERSITY,41400.0,471.0,sub_large,-0.06085941575989483,10.63106031411106,1
CASE WESTERN RESERVE UNIVERSITY,67000.0,628.0,city_large,2.0519608039973942,11.112462823634855,1
CEDARVILLE UNIVERSITY,40900.0,471.0,town_large,-0.10212543567702938,10.61890979160975,1
UNIVERSITY OF DAYTON,52300.0,780.0,city_mid,0.8387398184336383,10.86477077032911,1
DENISON UNIVERSITY,48600.0,468.0,sub_small,0.5333712710468427,10.791399385808587,1
THE UNIVERSITY OF FINDLAY,40600.0,628.0,town_mid,-0.1268850476273101,10.611547975828369,1
FRANKLIN UNIVERSITY,48300.0,468.0,city_large,0.5086116590965619,10.785207543360087,1
JOHN CARROLL UNIVERSITY,51000.0,156.0,sub_large,0.7314481666490885,10.839600519357369,1
KENYON COLLEGE,43700.0,468.0,town_mid,0.1289642758589241,10.685126264117057,1
MARIETTA COLLEGE,42600.0,468.0,town_large,0.038179032041228085,10.659633006160352,1
MOUNT CARMEL COLLEGE OF NURSING,57700.0,624.0,city_large,1.2844128335386915,10.96302978336854,1
UNIVERSITY OF MOUNT UNION,40800.0,624.0,town_large,-0.11037863966045629,10.616461869895815,1
OHIO NORTHERN UNIVERSITY,54300.0,780.0,town_large,1.0038038981021764,10.902297921958713,1
OHIO WESLEYAN UNIVERSITY,41000.0,624.0,sub_large,-0.09387223169360247,10.62135173563291,1
OTTERBEIN UNIVERSITY,41200.0,468.0,sub_large,-0.07736582372674865,10.626217806887722,1
URSULINE COLLEGE,42900.0,312.0,sub_large,0.06293864399150881,10.666650414667744,1
WALSH UNIVERSITY,41800.0,312.0,sub_large,-0.02784659982618719,10.640675541671662,1
WITTENBERG UNIVERSITY,42700.0,468.0,city_small,0.046432236024654995,10.661977618146238,1
THE COLLEGE OF WOOSTER,44400.0,785.0,town_mid,0.18673670374291246,10.70101727068921,1
XAVIER UNIVERSITY,48800.0,468.0,city_large,0.5498776790136964,10.795506083434564,1
OKLAHOMA WESLEYAN UNIVERSITY,44000.0,468.0,town_mid,0.15372388780920482,10.691967639914864,1
SOUTHERN NAZARENE UNIVERSITY,45800.0,628.0,sub_large,0.3022815595108892,10.732061203925053,1
UNIVERSITY OF TULSA,43200.0,936.0,city_large,0.08769825594178954,10.673618922112436,1
GEORGE FOX UNIVERSITY,43300.0,468.0,town_large,0.09595145992521645,10.675931008412125,1
LEWIS & CLARK COLLEGE,43400.0,624.0,city_large,0.10420466390864336,10.6782377612977,1
OREGON HEALTH & SCIENCE UNIVERSITY,74100.0,468.0,city_large,2.6379382868207046,11.21318430646977,1
OREGON INSTITUTE OF TECHNOLOGY,50100.0,780.0,town_small,0.6571693307982464,10.821796246953596,1
OREGON STATE UNIVERSITY,46400.0,780.0,city_small,0.35180078341145066,10.74507628970625,1
UNIVERSITY OF OREGON,41600.0,780.0,city_mid,-0.04435300779304101,10.635879484421974,1
PACIFIC UNIVERSITY,42300.0,468.0,sub_large,0.013419420090947357,10.652566005416872,1
PORTLAND STATE UNIVERSITY,42800.0,936.0,city_large,0.054685440008081905,10.664316745782925,1
UNIVERSITY OF PORTLAND,51700.0,780.0,city_large,0.7892205945330769,10.853232402669228,1
WILLAMETTE UNIVERSITY,49200.0,468.0,city_mid,0.5828904949474041,10.803669227477098,1
ALBRIGHT COLLEGE,48500.0,314.0,city_small,0.5251180670634158,10.789339695269716,1
ALLEGHENY COLLEGE,49200.0,314.0,town_mid,0.5828904949474041,10.803669227477098,1
DESALES UNIVERSITY,48300.0,312.0,Rural_large,0.5086116590965619,10.785207543360087,1
ALVERNIA UNIVERSITY,42600.0,471.0,city_small,0.038179032041228085,10.659633006160352,1
ARCADIA UNIVERSITY,43700.0,471.0,sub_large,0.1289642758589241,10.685126264117057,1
BLOOMSBURG UNIVERSITY OF PENNSYLVANIA,43800.0,628.0,city_small,0.137217479842351,10.687411927154141,1
BRYN MAWR COLLEGE,50400.0,314.0,sub_large,0.681928942748527,10.827766295132466,1
BUCKNELL UNIVERSITY,68800.0,628.0,town_mid,2.2005184756990785,11.138973558699526,1
CABRINI COLLEGE,42700.0,471.0,sub_large,0.046432236024654995,10.661977618146238,1
CARNEGIE MELLON UNIVERSITY,72000.0,628.0,city_large,2.4646210031687397,11.184435286790631,1
CEDAR CREST COLLEGE,45200.0,314.0,city_mid,0.25276233561032774,10.718874489469398,1
CHESTNUT HILL COLLEGE,43000.0,314.0,city_large,0.07119184797493572,10.668978650219241,1
DELAWARE VALLEY COLLEGE,42200.0,468.0,sub_large,0.005166216107520448,10.650199196425806,1
DICKINSON COLLEGE,52100.0,468.0,city_small,0.8222334104667844,10.860939421415225,1
DREXEL UNIVERSITY,61100.0,624.0,city_large,1.5650217689752064,11.020283511637867,1
DUQUESNE UNIVERSITY,54300.0,780.0,city_large,1.0038038981021764,10.902297921958713,1
EAST STROUDSBURG UNIVERSITY OF PENNSYLVANIA,42900.0,624.0,city_small,0.06293864399150881,10.666650414667744,1
EASTERN UNIVERSITY,42800.0,468.0,sub_large,0.054685440008081905,10.664316745782925,1
ELIZABETHTOWN COLLEGE,47700.0,312.0,sub_large,0.45909243519600046,10.77270764101727,1
FRANKLIN AND MARSHALL COLLEGE,54800.0,780.0,city_small,1.045069918019311,10.911463720944793,1
GANNON UNIVERSITY,46200.0,624.0,city_mid,0.33529437544459684,10.740756721857226,1
GETTYSBURG COLLEGE,52200.0,312.0,city_small,0.8304866144502114,10.862856930775358,1
GWYNEDD MERCY UNIVERSITY,52000.0,468.0,sub_large,0.8139802064833576,10.859018228147887,1
HAVERFORD COLLEGE,55600.0,468.0,sub_large,1.1110955498867263,10.925956465688445,1
HOLY FAMILY UNIVERSITY,49900.0,312.0,city_large,0.6406629228313925,10.817796321618971,1
IMMACULATA UNIVERSITY,49000.0,312.0,sub_large,0.5663840869805503,10.799595985047786,1
JUNIATA COLLEGE,45200.0,468.0,town_mid,0.25276233561032774,10.718874489469398,1
KING'S COLLEGE,48900.0,780.0,city_small,0.5581308829971234,10.797553125151618,1
KUTZTOWN UNIVERSITY OF PENNSYLVANIA,41400.0,780.0,town_large,-0.06085941575989483,10.63106031411106,1
LA SALLE UNIVERSITY,53200.0,624.0,city_large,0.9130186542844805,10.881832472145556,1
LAFAYETTE COLLEGE,69800.0,468.0,sub_large,2.2830505155333474,11.153403615295403,1
LEBANON VALLEY COLLEGE,46100.0,468.0,sub_small,0.3270411714611699,10.738589920723442,1
LEHIGH UNIVERSITY,76800.0,624.0,city_small,2.8607747943732313,11.248972939884327,1
LYCOMING COLLEGE,42800.0,468.0,city_small,0.054685440008081905,10.664316745782925,1
MESSIAH COLLEGE,41400.0,312.0,sub_large,-0.06085941575989483,10.63106031411106,1
MILLERSVILLE UNIVERSITY OF PENNSYLVANIA,43200.0,780.0,sub_large,0.08769825594178954,10.673618922112436,1
MISERICORDIA UNIVERSITY,47500.0,312.0,sub_large,0.44258602722914664,10.768506042432708,1
MORAVIAN COLLEGE,50000.0,312.0,city_small,0.6489161268148194,10.819798284210286,1
MUHLENBERG COLLEGE,56000.0,468.0,city_mid,1.144108365820434,10.933124826700707,1
NEUMANN UNIVERSITY,41600.0,312.0,sub_large,-0.04435300779304101,10.635879484421974,1
PEIRCE COLLEGE,44700.0,468.0,city_large,0.2114963156931932,10.707751151716078,1
UNIVERSITY OF PENNSYLVANIA,78200.0,1092.0,city_large,2.9763196501412077,11.267037714175425,1
PHILADELPHIA UNIVERSITY,48700.0,624.0,city_large,0.5416244750302696,10.793454842740767,1
UNIVERSITY OF THE SCIENCES,85800.0,468.0,city_large,3.603563152881653,11.359785940419789,1
ROBERT MORRIS UNIVERSITY,44900.0,624.0,sub_large,0.228002723660047,10.712215345197256,1
ROSEMONT COLLEGE,45800.0,312.0,sub_large,0.3022815595108892,10.732061203925053,1
SAINT FRANCIS UNIVERSITY,46900.0,312.0,town_large,0.3930668033285852,10.75579427616868,1
SAINT JOSEPH'S UNIVERSITY,58500.0,312.0,city_large,1.3504384654061068,10.97679912709094,1
SAINT VINCENT COLLEGE,44200.0,468.0,sub_large,0.17023029577605864,10.69650269224425,1
UNIVERSITY OF SCRANTON,56000.0,936.0,city_small,1.144108365820434,10.933124826700707,1
SHIPPENSBURG UNIVERSITY OF PENNSYLVANIA,45200.0,624.0,town_large,0.25276233561032774,10.718874489469398,1
SUSQUEHANNA UNIVERSITY,50000.0,471.0,town_mid,0.6489161268148194,10.819798284210286,1
SWARTHMORE COLLEGE,49400.0,471.0,sub_large,0.599396902914258,10.807725945886109,1
TEMPLE UNIVERSITY,46500.0,471.0,city_large,0.36005398739487754,10.747229096720554,1
THOMAS JEFFERSON UNIVERSITY,78000.0,312.0,city_large,2.959813242174354,11.264476926102367,1
URSINUS COLLEGE,51500.0,468.0,sub_large,0.772714186566223,10.849356503939038,1
VILLANOVA UNIVERSITY,73700.0,624.0,sub_large,2.604925470886997,11.207771646606407,1
WASHINGTON & JEFFERSON COLLEGE,49900.0,468.0,sub_large,0.6406629228313925,10.817796321618971,1
WAYNESBURG UNIVERSITY,44700.0,468.0,town_mid,0.2114963156931932,10.707751151716078,1
WEST CHESTER UNIVERSITY OF PENNSYLVANIA,46500.0,936.0,sub_large,0.36005398739487754,10.747229096720554,1
WESTMINSTER COLLEGE,44400.0,1248.0,town_large,0.18673670374291246,10.70101727068921,1
WILKES UNIVERSITY,49900.0,624.0,city_small,0.6406629228313925,10.817796321618971,1
YORK COLLEGE PENNSYLVANIA,47900.0,468.0,sub_mid,0.4755988431628543,10.776891660007811,1
BROWN UNIVERSITY,59700.0,628.0,city_mid,1.4494769132072296,10.997104049659168,1
BRYANT UNIVERSITY,61900.0,471.0,sub_large,1.6310474008426217,11.033291613631048,1
PROVIDENCE COLLEGE,59600.0,312.0,city_mid,1.4412237092238027,10.995427631436174,1
UNIVERSITY OF RHODE ISLAND,48200.0,624.0,sub_large,0.500358455113135,10.783135046711445,1
RHODE ISLAND SCHOOL OF DESIGN,47300.0,624.0,city_mid,0.4260796192622928,10.764286715905591,1
ROGER WILLIAMS UNIVERSITY,47200.0,468.0,sub_large,0.41782641527886594,10.762170357789895,1
SALVE REGINA UNIVERSITY,48300.0,468.0,sub_large,0.5086116590965619,10.785207543360087,1
SOUTHERN WESLEYAN UNIVERSITY,41300.0,628.0,sub_large,-0.06911261974332174,10.628641991731053,1
CITADEL MILITARY COLLEGE OF SOUTH CAROLINA,52500.0,471.0,city_mid,0.8552462264004921,10.868587496017359,1
CLEMSON UNIVERSITY,49400.0,628.0,sub_large,0.599396902914258,10.807725945886109,1
FURMAN UNIVERSITY,47500.0,468.0,sub_large,0.44258602722914664,10.768506042432708,1
MEDICAL UNIVERSITY OF SOUTH CAROLINA,73400.0,624.0,city_mid,2.580165858936716,11.203692838488003,1
PRESBYTERIAN COLLEGE,41300.0,312.0,town_mid,-0.06911261974332174,10.628641991731053,1
WOFFORD COLLEGE,46800.0,468.0,city_small,0.3848135993451583,10.753659849198824,1
AUGUSTANA COLLEGE,42600.0,1256.0,city_mid,0.038179032041228085,10.659633006160352,1
SOUTH DAKOTA SCHOOL OF MINES AND TECHNOLOGY,52300.0,628.0,city_small,0.8387398184336383,10.86477077032911,1
SOUTH DAKOTA STATE UNIVERSITY,40600.0,628.0,town_small,-0.1268850476273101,10.611547975828369,1
BAPTIST MEMORIAL COLLEGE OF HEALTH SCIENCES,54900.0,314.0,city_large,1.053323122002738,10.91328684226798,1
CHRISTIAN BROTHERS UNIVERSITY,45300.0,471.0,city_large,0.2610155395937546,10.721084386282662,1
RHODES COLLEGE,50300.0,312.0,city_large,0.6736757387651001,10.825780236605917,1
